ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address (Unit #),Registered Address (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,PIC 1 Source,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,PIC 2 Source,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,PIC 3 Source,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,"13,01,2026",REESM PTE. LTD.,REESM,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-11-2020,202038568K,96029,0,,,,https://reesm.com.sg/,SME,https://www.facebook.com/reesm.hairremoval/,https://www.instagram.com/reesm.hairremoval/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,450D BUKIT BATOK WEST AVENUE 6,,,450D BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK 11-665 Singapore 654450,665,654450,,,,,65 8887 0211,reesm.enquire@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ESSENCE OF BEAUTY SECRETS,ESSENCE OF BEAUTY SECRETS,,TeleSales,Hazim,Offline Sources,Web Scrapping,20-08-2020,53419211D,96029,96022,,,,,SME,https://www.facebook.com/p/Essence-Of-Beauty-SecretS-100063754805157/,https://www.instagram.com/essence_of_beauty_secrets/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,609 BUKIT PANJANG RING ROAD,,,609 BUKIT PANJANG RING ROAD 07-898 Singapore 670609,898,670609,,,,,65 8588 2716,ayuskin28@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ANNA BIN PTE. LTD.,ANNA BIN,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-04-2017,201711739C,96022,96029,,,,https://www.mycareersfuture.gov.sg/job/personal-care/hairstylist-anna-bin-46b452b00873fed82a57021e4db085e3,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,18 LORONG 7 TOA PAYOH,,,634 BUKIT BATOK CENTRAL KIM KEAT PALM 01-100 Singapore 650634,258,310018,,,,,65 6909 8359,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",EVER GREEN MOBILE SERVICES,EVER GREEN MOBILE,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-06-2017,53364028L,96023,0,,,,https://www.evergreen-wireless.com/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,286 BUKIT BATOK EAST AVENUE 3,,,286 BUKIT BATOK EAST AVENUE 3 03-415 Singapore 650286,415,650286,,,,,65 8757 8277,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HAIRZ II PTE. LTD.,HAIRZ II,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-03-2021,202111377R,96022,0,,,,https://www.hairz.com.sg/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,185 TOA PAYOH CENTRAL,,,277 ORCHARD ROAD ORCHARD GATEWAY B2-03 Singapore 238858,346,310185,,,,,65 8163 9908,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",THE YEPPUEM BEAUTY PTE. LTD.,THE YEPPUEM BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,15-10-2019,201934677H,96022,47721,,,,,SME,https://www.facebook.com/lunajungsg/,https://www.instagram.com/the_yeppuemsg/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,37 LORONG KILAT,,,37 LORONG KILAT 01-37 Singapore 598135,37,598135,,,,,65 8944 3877,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BEAUTIFUL MUM 2.0 PTE. LTD.,BEAUTIFUL MUM 20,,TeleSales,Hazim,Offline Sources,Web Scrapping,23-08-2016,201623012E,96022,86202,,,,https://schonemama.com.sg/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,601 MACPHERSON ROAD,,,601 MACPHERSON ROAD THE ROCHESTER 06-03 Singapore 368242,03,368242,,,,,65 6659 0700,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",TC HAIR SALON,TC HAIR SALON,,TeleSales,Hazim,Offline Sources,Web Scrapping,12-11-2019,53405815M,96029,0,,,,,SME,,https://www.instagram.com/explore/locations/1014364782/tc-hair-salon/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,178 JOO CHIAT PLACE,,,178 JOO CHIAT PLACE Singapore 427893,,427893,,,,,65 6346 3083,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",FAIRY SKIN BEAUTY,FAIRY SKIN BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,07-10-2020,53422012J,96022,96029,,,,,SME,https://www.facebook.com/Fairyskinbeauty/,https://www.instagram.com/fairy_skin_beauty/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,329 CLEMENTI AVENUE 2,,,329 CLEMENTI AVENUE 2 02-232 Singapore 120329,232,120329,,,,,65 8787 9456,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",EVA STUDIO,EVA STUDIO,,TeleSales,Hazim,Offline Sources,Web Scrapping,07-07-2021,53436460L,96029,96022,,,,http://www.evastudio.co.uk/,SME,https://www.facebook.com/evastudio.sg/,https://www.instagram.com/evastudiosg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 QUEENSWAY,,,1 QUEENSWAY 02-22 Singapore 149053,22,149053,,,,,65 8716 1612,evastudio1212@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DJ BEAUTY TANG PTE. LTD.,DJ BEAUTY TANG,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-05-2023,202317100G,96022,0,,,,,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,641 BUKIT BATOK CENTRAL,,,641 BUKIT BATOK CENTRAL 01-46 Singapore 650641,46,650641,,,,,65 6743 2858,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SPA ANGELS PTE. LTD.,SPA ANGELS,,TeleSales,Hazim,Offline Sources,Web Scrapping,26-12-2022,202245854N,96023,96029,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,429 BALESTIER ROAD,,,429 BALESTIER ROAD 02-00 Singapore 329811,00,329811,,,,,65 9627 1203,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LEE HEALTHY ELEMENT PTE. LTD.,LEE HEALTHY ELEMENT,,TeleSales,Hazim,Offline Sources,Web Scrapping,25-01-2019,201903142M,96029,0,,,,,SME,https://www.facebook.com/p/LEE-Healthy-Element-Pte-Ltd-100064270322969/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,101 KITCHENER ROAD,,,101 KITCHENER ROAD JALAN BESAR PLAZA 03-13 Singapore 208511,13,208511,,,,,65 8158 3599,skylasgm@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HUG IN THE SPA PTE. LTD.,HUG IN THE SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,15-06-2016,201616317N,96022,47721,,,,https://huginthespa.com/,SME,https://www.facebook.com/huginthespa,https://www.instagram.com/huginthespa.sg/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,133 AMOY STREET,,,133 AMOY STREET 02-01 Singapore 049962,01,49962,,,,,65 6530 3098,huginthespa@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",OCEAN M9 PTE. LTD.,OCEAN M9,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-12-2021,202144248W,96024,0,,,,https://oceanusm.com/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,510 BEDOK NORTH STREET 3,,,510 BEDOK NORTH STREET 3 01-55 Singapore 460510,55,460510,,,,,65 9720 0959,sales@oceanusm.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ARTISTRY OF MUACHER,ARTISTRY OF MUACHER,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-11-2022,53459449B,96029,0,,,,,SME,https://www.facebook.com/muacher/,https://www.instagram.com/muacher/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,323D SUMANG WALK,,,323D SUMANG WALK PUNGGOL BAYVIEW 04-917 Singapore 824323,917,824323,,,,,65 9889 4566,cheron@muacher.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ELITE BEAUTY AESTHETIC SPA PTE. LTD.,ELITE BEAUTY AESTHETIC SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,17-01-2022,202201907Z,96022,0,,,,https://elitebeauty.com.sg/,SME,https://www.facebook.com/elitebeautyaesthetic,https://www.instagram.com/elitebeautyaesthetic/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,60 PAYA LEBAR ROAD,,,60 PAYA LEBAR ROAD PAYA LEBAR SQUARE B1-15 Singapore 409051,15,409051,,,,,65 9151 5852,support@elitebeauty.com.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",XING XI PTE. LTD.,XING XI,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-03-2023,202310797K,96022,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/massage-xi-spa-550a39abd79f05c7c8b8ed762d3f90aa,Startbud,https://www.facebook.com/p/Xi-Spa-61551549547789/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,17 JALAN MASJID,,,353 JURONG EAST STREET 31 YUHUA PLACE 01-115 Singapore 600353,02,418942,,,,,65 9658 3125,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ANGELA BEAUTY,ANGELA BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,08-09-2023,53473285B,96022,0,,,,,Startbud,,https://www.instagram.com/angelabeautey/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,319A ANCHORVALE DRIVE,,,319A ANCHORVALE DRIVE 10-72 Singapore 541319,72,541319,,,,,65 9459 0491,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",TWINKLE BAR,TWINKLE BAR,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-10-2023,53475454J,96029,96022,,,,,Startbud,,https://instagram.com/twinklebar.sg,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,64 LORONG 5 TOA PAYOH,,,64 LORONG 5 TOA PAYOH 12-358 Singapore 310064,358,310064,,,,,65 8900 0921,twinklebarplatters@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DONN BEAUTY ARTISTRY PTE. LTD.,DONN BEAUTY ARTISTRY,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-10-2017,201728437H,96022,96024,,,,,SME,https://www.facebook.com/Donnbeautyartistry/,https://www.instagram.com/donnbeauty/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,253 CHOA CHU KANG AVENUE 1,,,253 CHOA CHU KANG AVENUE 1 KEAT HONG SHOPPING CENTRE 01-08A Singapore 680253,08A,680253,,,,,65 8399 5206,donnbeauty@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BIJOUX NAIL PTE. LTD.,BIJOUX NAIL,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-03-2023,202309602R,96023,0,,,,,Startbud,https://www.facebook.com/bijouxnailstudio/,https://instagram.com/bijoux_nailstudio?utm_medium=copy_link,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,27A TEO HONG ROAD,,,27A TEO HONG ROAD MEGA@WOODLANDS 08-85 Singapore 088334,,88334,,,,,65 8044 1899,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LASHES BY DANNE,LASHES BY DANNE,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-02-2020,53408880E,96029,0,,,,,SME,https://m.facebook.com/lashesbydanne/,https://www.instagram.com/lashesbydanne/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,527B PASIR RIS STREET 51,,,760 PASIR RIS STREET 71 04-194 Singapore 510760,717,512527,,,,,65 9852 8453,dannelash@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",TBTG AESTHETICS PTE. LTD.,TBTG AESTHETICS,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-08-2017,201724419Z,96022,0,,,,https://tbtg.com.sg/,SME,https://www.facebook.com/tbtgaesthetics,https://www.instagram.com/tbtgaesthetics/,https://sg.linkedin.com/in/tbtg-aesthetics-697521195,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,53 TRAS STREET,,,53 TRAS STREET 02-01 Singapore 078992,01,78992,,,,,65 6222 0061,sharon@tbtg.com.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",REBORN TCM CLINIC,REBORN TCM CLINIC,,TeleSales,Hazim,Offline Sources,Web Scrapping,27-11-2019,53406387W,96024,86202,,,,https://www.mycareersfuture.gov.sg/job/others/supervisor-reborn-tcm-clinic-41f1e14ab6b5ac3d54e1e26fe1b4ae4d,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,106 YISHUN RING ROAD,,,106 YISHUN RING ROAD 01-181 Singapore 760106,181,760106,,,,,65 6970 7619,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DR D AESTHETICS SPA PTE. LTD.,DR D AESTHETICS SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,06-03-2017,201706173D,96022,0,,,,,SME,https://www.facebook.com/DrDAesthetics/,https://www.instagram.com/drdaesthetics/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,541 ORCHARD ROAD,,,541 ORCHARD ROAD LIAT TOWERS 20-02 Singapore 238881,02,238881,,,,,65 8881 1966,david@drdaesthetics.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",PURE BLISS SPA @ JURONG PTE. LTD.,PURE BLISS SPA @ JURONG,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-01-2017,201700431R,96024,0,,,,https://pureblissbcs.com/,SME,https://www.facebook.com/purebliss308newest/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,17 SIMON ROAD,,,17 SIMON ROAD 01-01 Singapore 545902,01,545902,,,,,65 6310 0308,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",408 MASSAGE,408 MASSAGE,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-12-2022,53460726L,96024,0,,,,http://www.happylifeworld27.wordpress.com/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,407 ANG MO KIO AVENUE 10,,,407 ANG MO KIO AVENUE 10 TECK GHEE SQUARE 01-757 Singapore 560407,757,560407,,,,,65 8299 1181,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",IVY HOME BEAUTY,IVY HOME BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,15-03-2017,53358515E,96022,0,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,817 TAMPINES STREET 81,,,817 TAMPINES STREET 81 TAMPINES POLYVIEW 12-594 Singapore 520817,594,520817,,,,,65 9027 5048,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SKIN LAB 360 PTE. LTD.,SKIN LAB 360,,TeleSales,Hazim,Offline Sources,Web Scrapping,11-08-2017,201722771Z,96022,0,,,,https://skinlab360.sg/,SME,https://www.facebook.com/SLAB360,https://www.instagram.com/skinlab360/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 JALAN ANAK BUKIT,,,1 JALAN ANAK BUKIT BUKIT TIMAH PLAZA 01-08 Singapore 588996,08,588996,,,,,65 6466 3193,skinlab360@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ACME DESIGN & BEAUTY PTE. LTD.,ACME DESIGN & BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-02-2025,202505557C,96023,96022,,,,,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,45A LORONG 6 GEYLANG,,,45A LORONG 6 GEYLANG Singapore 399200,,399200,,,,,65 9873 3232,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MYSTERY DE BEAUTE,MYSTERY DE BEAUTE,,TeleSales,Hazim,Offline Sources,Web Scrapping,07-06-2019,53398871C,96029,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/supervisor-mystery-de-beaute-630f15dc7c90b782e290359b1a374409,SME,https://www.facebook.com/106934284426371,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,221 BOON LAY PLACE,,,221 BOON LAY PLACE BOON LAY SHOPPING CENTRE 02-102 Singapore 640221,102,640221,,,,,65 9009 3248,trisna21184@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DOLLYHOUSE PTE. LTD.,DOLLYHOUSE,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-07-2021,202126414C,96022,47721,,,,https://dollytheshop.com/,SME,https://www.facebook.com/funzsq,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,5 CHANGI BUSINESS PARK CENTRAL 1,,,1 RAFFLES LINK ONE RAFFLES LINK B1-08 Singapore 039393,10,486038,,,,,65 9105 9866,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MODERNIZE BELLE PTE. LTD.,MODERNIZE BELLE,,TeleSales,Hazim,Offline Sources,Web Scrapping,25-02-2025,202508285D,96023,96022,,,,https://www.bca.gov.sg/BCADirectory/Company/Details/201024683G,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,48 TOH GUAN ROAD EAST,,,48 TOH GUAN ROAD EAST ENTERPRISE HUB 09-98 Singapore 608586,98,608586,,,,,65 6743 7197,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",FOREVER YOU SPA,FOREVER YOU SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-03-2017,53359556L,96022,96024,,,,https://foreveruspa.com/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,234 RIVER VALLEY ROAD,,,234 RIVER VALLEY ROAD Singapore 238292,,238292,,,,,65 6235 5308,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",THE COZY STUDIO,THE COZY STUDIO,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-08-2020,53418039J,96029,0,,,,https://projectlashboss.com/,SME,https://www.facebook.com/thelashboss.sg/photos/a.907345109604741/1325510744454840/?type=3,https://www.instagram.com/thecozystudio/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,460B SENGKANG WEST WAY,,,460B SENGKANG WEST WAY 08-97 Singapore 792460,97,792460,,,,,65 8028 5121,thelashboss.sg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",W.O.W! PTE. LTD.,WOW,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-05-2019,201915460K,96022,86202,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,50 EAST COAST ROAD,,,50 EAST COAST ROAD ROXY SQUARE 01-109 Singapore 428769,109,428769,,,,,65 9811 8197,info@wow.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SALON ONE 5 BEAUTY SALON PTE. LTD.,SALON ONE 5 BEAUTY SALON,,TeleSales,Hazim,Offline Sources,Web Scrapping,10-10-2019,201934176E,96029,86202,,,,https://www.mycareersfuture.gov.sg/job/consulting/hairstylist-salon-one-5-beauty-salon-937e8def2d425aedb5f6b984662a8662,SME,https://www.facebook.com/p/Salon-One-Beauty-Salon-Pte-Ltd-61554987650846/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,28 JALAN LEMPENG,,,28 JALAN LEMPENG THE TRILINQ 33-06 Singapore 128807,06,128807,,,,,65 9448 3588,generalsalonone@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SODA HAIR & NAIL BEAUTY PTE. LTD.,SODA HAIR & NAIL BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,15-07-2021,202124785M,96023,96021,,,,,SME,https://www.facebook.com/p/SoDa-Hair-Nail-Beauty-PteLtd-100071101832255/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,21 KERBAU ROAD,,,21 KERBAU ROAD Singapore 219160,,219160,,,,,65 8144 4369,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ART OF PAIN TATTOO & PIERCING,ART OF PAIN TATTOO & PIERCING,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-03-2016,53332737K,96029,47109,,,,,SME,https://www.facebook.com/artofpains/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,304 ORCHARD ROAD,,,304 ORCHARD ROAD LUCKY PLAZA 03-88 Singapore 238863,88,238863,,,,,65 8524 8424,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",S BROW BEAUTY AESTHETICS PTE. LTD.,S BROW BEAUTY AESTHETICS,,TeleSales,Hazim,Offline Sources,Web Scrapping,17-06-2019,201919447G,96022,0,,,,https://sj-beauty.com/,SME,https://www.facebook.com/p/S-Brow-Beauty-Aesthetics-100057142912839/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,634B TAMPINES NORTH DRIVE 2,,,634B TAMPINES NORTH DRIVE 2 12-265 Singapore 522634,265,522634,,,,,65 6286 6088,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",THE TRUNUDE SKINCARE PTE. LTD.,THE TRUNUDE SKINCARE,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-11-2023,202343604M,96029,0,,,,,Startbud,https://www.facebook.com/profile.php?id=61560266093308,https://www.instagram.com/tru.nude.skincare,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,5 BANDA STREET,,,5 BANDA STREET KRETA AYER HEIGHTS 03-90B Singapore 050005,90B,50005,,,,,65 8338 2623,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",H & L COLLECTIVE PTE. LTD.,H & L COLLECTIVE,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-03-2025,202512629H,96029,70201,,,,,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,101 CECIL STREET,,,101 CECIL STREET TONG ENG BUILDING 20-07 Singapore 069533,07,69533,,,,,65 6396 0096,sales.sg@handel-linc.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
